id,type,acct_balance
25553,703-004-5398,5791.9214
25554,703-004-5387,2571.1162
25555,703-004-5396,6124.913
25556,703-004-5382,5823.753
25557,703-004-5394,8995.559
25558,703-004-5394,3929.9678
25559,703-004-5396,8001.4985
2556,703-004-5381,938.592
25560,703-004-5389,8628.878
25561,207-008-2398,4874.2856
25562,703-004-5389,7560.292
25563,703-004-5387,6612.7754
25564,703-004-5380,5273.2056
25565,703-004-5393,292.94373
25566,703-004-5392,4828.6587
25567,207-008-2399,8907.17
25568,703-004-5380,4204.1904
25569,703-004-5382,5207.2056
2557,703-004-5388,2598.9092
25570,703-004-5390,1253.6204
25571,703-004-5392,6314.454
25572,703-004-5383,8667.258
25573,703-004-5385,8665.299
25574,703-004-5396,4280.777
25575,703-004-5387,6216.6978
25576,703-004-5382,9840.748
25577,703-004-5394,7275.178
25578,703-004-5389,7038.9463
25579,703-004-5394,6749.563
2558,703-004-5393,2074.9795
25580,703-004-5387,5494.006
25581,703-004-5380,5033.6157
25582,207-008-2398,6838.6543
25583,703-004-5391,6640.777
25584,703-004-5388,2454.4412
25585,703-004-5398,2801.4695
25586,703-004-5385,5806.661
25587,703-004-5380,9704.67
25588,703-004-5381,440.45688
25589,207-008-2398,6591.2397
2559,703-004-5391,665.20215
25590,703-004-5387,4023.9246
25591,207-008-2398,2022.2742
25592,703-004-5396,3887.9316
25593,703-004-5397,1946.0243
25594,703-004-5384,273.35645
25595,703-004-5392,511.90616
25596,207-008-2399,1758.16
25597,703-004-5395,8264.221
25598,703-004-5385,5585.067
25599,703-004-5386,1511.522
256,703-004-5395,5433.8706
2560,207-008-2398,6444.399
25600,703-004-5383,3219.043
25601,703-004-5398,2296.6128
25602,703-004-5390,3039.4102
25603,703-004-5388,7905.5054
25604,703-004-5399,805.15564
25605,703-004-5397,4892.9946
25606,703-004-5398,9443.125
25607,703-004-5384,5176.075
25608,703-004-5395,584.93915
25609,703-004-5396,4211.1523
2561,703-004-5399,4181.8164
25610,207-008-2399,7464.518
25611,703-004-5393,3260.6023
25612,703-004-5387,4580.322
25613,703-004-5386,7703.166
25614,703-004-5382,8913.084
25615,703-004-5396,2690.9453
25616,703-004-5387,2405.8325
25617,207-008-2398,8751.694
25618,703-004-5381,3770.1387
25619,703-004-5393,4110.993
2562,703-004-5385,2840.2246
25620,703-004-5391,7595.7173
25621,703-004-5388,5885.316
25622,703-004-5391,2621.4368
25623,703-004-5396,8615.793
25624,703-004-5384,5850.9834
25625,703-004-5396,1423.4155
25626,703-004-5398,1563.946
25627,207-008-2399,2577.4927
25628,207-008-2399,6990.7256
25629,703-004-5398,8914.591
2563,703-004-5395,6074.4473
25630,703-004-5380,40.388107
25631,207-008-2398,4480.0903
25632,703-004-5397,2424.127
25633,703-004-5381,1669.9058
25634,703-004-5391,759.5944
25635,703-004-5389,8562.9795
25636,703-004-5386,6431.793
25637,703-004-5392,3412.2573
25638,703-004-5384,5107.378
25639,703-004-5398,7499.5576
2564,703-004-5393,1971.5321
25640,703-004-5390,1471.0564
25641,703-004-5391,9896.708
25642,703-004-5390,9982.025
25643,703-004-5396,1700.1324
25644,703-004-5392,2393.8406
25645,703-004-5380,4538.1987
25646,703-004-5386,7630.7456
25647,703-004-5397,6679.6016
25648,207-008-2398,9123.788
25649,703-004-5397,7405.4893
2565,703-004-5397,9886.399
25650,703-004-5399,7944.9946
25651,703-004-5384,6982.0303
25652,207-008-2398,7445.7607
25653,703-004-5392,7213.262
25654,703-004-5388,1805.6089
25655,703-004-5392,8640.95
25656,703-004-5390,8320.897
25657,703-004-5392,2050.4724
25658,703-004-5382,8729.931
25659,703-004-5393,3237.586
2566,703-004-5398,7926.0864
25660,703-004-5389,1952.1171
25661,207-008-2398,5356.786
25662,703-004-5386,9530.934
25663,703-004-5399,2259.82
25664,207-008-2398,1728.9603
25665,703-004-5394,5355.2817
25666,703-004-5396,6386.7456
25667,703-004-5382,3198.9246
25668,703-004-5380,3914.0361
25669,703-004-5383,9117.768
2567,703-004-5388,5899.575
25670,703-004-5387,380.7914
25671,703-004-5393,5943.4243
25672,703-004-5393,509.64832
25673,703-004-5382,502.11966
25674,703-004-5394,5818.2383
25675,703-004-5382,972.7049
25676,703-004-5385,6870.9917
25677,703-004-5382,9748.776
25678,703-004-5381,8689.942
25679,703-004-5386,367.55026
2568,703-004-5386,3631.488
25680,703-004-5388,6971.9614
25681,703-004-5387,2417.3284
25682,703-004-5381,4082.6177
25683,703-004-5397,8083.4873
25684,703-004-5393,1451.1991
25685,703-004-5391,8322.746
25686,703-004-5381,6964.8413
25687,703-004-5388,5098.723
25688,703-004-5399,5888.386
25689,703-004-5380,9838.877
2569,703-004-5387,8469.156
25690,703-004-5390,2274.5847
25691,703-004-5389,5631.6465
25692,207-008-2399,5784.445
25693,703-004-5395,2985.9602
25694,703-004-5398,4453.295
25695,703-004-5394,6367.4497
25696,703-004-5393,7050.731
25697,703-004-5399,1382.2234
25698,207-008-2398,8662.115
25699,703-004-5389,2782.5374
257,703-004-5385,6912.5776
2570,703-004-5396,439.6254
25700,703-004-5395,1375.6991
25701,207-008-2398,9353.128
25702,703-004-5396,3032.0447
25703,703-004-5396,6850.5
25704,703-004-5387,1896.5583
25705,703-004-5386,1427.6564
25706,703-004-5391,7990.6313
25707,703-004-5384,3504.9558
25708,703-004-5383,3838.7751
25709,703-004-5393,542.33136
2571,703-004-5380,2161.8735
25710,703-004-5392,3609.8933
25711,703-004-5392,7233.19
25712,703-004-5381,5080.1406
25713,703-004-5380,6306.264
25714,703-004-5388,3961.9058
25715,703-004-5386,5814.582
25716,703-004-5396,2254.1528
25717,703-004-5385,5769.585
25718,703-004-5386,8485.146
25719,703-004-5392,2894.7498
2572,703-004-5386,1716.6514
25720,703-004-5397,7114.1694
25721,703-004-5384,6796.3423
25722,703-004-5398,932.32513
25723,703-004-5384,9434.393
25724,703-004-5396,5223.6475
25725,703-004-5392,5684.896
25726,703-004-5385,6804.6304
25727,703-004-5392,5728.566
25728,703-004-5387,2512.927
25729,703-004-5380,1473.7821
2573,703-004-5394,6308.0273
25730,703-004-5398,2286.6506
25731,703-004-5391,6230.931
25732,703-004-5385,42.633415
25733,703-004-5393,6811.337
25734,703-004-5395,7693.184
25735,703-004-5393,1861.4578
25736,703-004-5393,6837.9272
25737,703-004-5387,9658.963
25738,703-004-5390,440.30188
25739,703-004-5384,9218.175
2574,703-004-5399,3632.908
25740,703-004-5397,1062.6698
25741,703-004-5382,8888.736
25742,703-004-5394,4049.5432
25743,703-004-5386,2332.403
25744,703-004-5382,8050.9077
25745,703-004-5388,7229.2993
25746,703-004-5389,2881.6504
25747,703-004-5389,6757.881
25748,703-004-5383,2673.7476
25749,703-004-5399,8157.6953
2575,207-008-2399,6543.951
25750,703-004-5381,672.301
25751,703-004-5395,2535.0295
25752,703-004-5383,5304.2046
25753,703-004-5383,758.7773
25754,703-004-5396,120.69464
25755,703-004-5396,5236.5054
25756,703-004-5380,3151.0532
25757,703-004-5391,365.4802
25758,703-004-5387,2196.5234
25759,703-004-5397,1368.6418
2576,703-004-5384,5297.581
25760,703-004-5380,3178.6174
25761,703-004-5381,1718.4943
25762,703-004-5380,4962.4536
25763,703-004-5392,1508.776
25764,703-004-5388,534.7234
25765,703-004-5390,7345.845
25766,703-004-5391,4487.0776
25767,703-004-5383,2563.3467
25768,703-004-5394,6747.9087
25769,703-004-5393,5331.6235
2577,703-004-5391,6918.8286
25770,703-004-5388,1023.1352
25771,703-004-5390,6058.6655
25772,703-004-5385,6490.3433
25773,703-004-5385,7056.459
25774,703-004-5388,8428.828
25775,703-004-5387,2621.3533
25776,703-004-5388,7452.176
25777,207-008-2398,1174.745
25778,703-004-5381,8612.113
25779,703-004-5386,6692.869
2578,703-004-5389,677.33527
25780,703-004-5384,7362.8745
25781,703-004-5397,8614.1045
25782,703-004-5396,9656.988
25783,207-008-2398,5992.7593
25784,703-004-5393,3287.7869
25785,703-004-5398,7678.402
25786,207-008-2398,2272.666
25787,703-004-5383,4962.8193
25788,703-004-5397,2202.8374
25789,703-004-5386,7209.1274
2579,703-004-5387,2152.4841
25790,703-004-5398,8275.037
25791,703-004-5383,3112.9062
25792,703-004-5383,2311.5283
25793,703-004-5387,6387.269
25794,703-004-5384,6902.0293
25795,703-004-5389,9305.589
25796,703-004-5389,7469.7017
25797,703-004-5394,9968.326
25798,703-004-5388,2460.4792
25799,703-004-5390,2109.3345
258,703-004-5397,4929.105
2580,703-004-5382,9656.3545
25800,703-004-5397,223.49417
25801,703-004-5383,4170.019
25802,703-004-5384,5519.6016
25803,703-004-5382,4938.3696
25804,703-004-5396,2564.7866
25805,703-004-5384,1211.558
25806,703-004-5390,6841.299
25807,207-008-2398,68.70032
25808,207-008-2399,1104.7548
25809,703-004-5384,9674.188
2581,703-004-5397,6207.2183
25810,703-004-5395,4637.734
25811,703-004-5384,3120.867
25812,703-004-5386,1353.6626
25813,703-004-5394,8725.685
25814,703-004-5388,173.47633
25815,703-004-5387,7886.8623
25816,703-004-5393,5994.382
25817,703-004-5390,5270.698
25818,703-004-5390,9555.249
25819,703-004-5391,9655.8125
2582,703-004-5394,8077.6763
25820,703-004-5396,7871.2773
25821,703-004-5384,4645.57
25822,703-004-5397,646.9888
25823,703-004-5392,6956.828
25824,703-004-5380,4884.479
25825,703-004-5393,7208.901
25826,703-004-5394,258.19778
25827,703-004-5389,3888.6763
25828,703-004-5394,7907.077
25829,703-004-5392,7376.3047
2583,703-004-5399,3102.0837
25830,207-008-2398,3386.4326
25831,703-004-5381,7453.4546
25832,703-004-5380,5496.954
25833,703-004-5389,7995.403
25834,703-004-5392,4020.6243
25835,703-004-5386,2978.8733
25836,703-004-5390,242.50627
25837,703-004-5390,6866.3516
25838,207-008-2398,8800.118
25839,703-004-5387,1389.0404
2584,703-004-5399,5012.356
25840,207-008-2399,374.8107
25841,703-004-5397,6103.1353
25842,703-004-5383,3065.8853
25843,703-004-5389,6854.176
25844,703-004-5381,1977.9003
25845,703-004-5381,1794.6327
25846,703-004-5381,4030.568
25847,703-004-5397,599.12683
25848,703-004-5395,2375.738
25849,703-004-5395,8140.0923
2585,703-004-5381,4290.9307
25850,703-004-5380,422.6649
25851,703-004-5389,6472.608
25852,703-004-5397,3451.7593
25853,703-004-5380,4675.2383
25854,703-004-5384,4953.5596
25855,703-004-5388,6397.598
25856,703-004-5383,9259.903
25857,703-004-5396,8645.207
25858,703-004-5389,4916.7603
25859,703-004-5385,8356.356
2586,703-004-5397,1406.7048
25860,703-004-5396,4119.8667
25861,703-004-5396,691.7757
25862,703-004-5387,4603.475
25863,703-004-5388,6330.675
25864,703-004-5387,3542.925
25865,207-008-2399,4837.992
25866,703-004-5381,1944.9806
25867,703-004-5399,9161.104
25868,703-004-5386,521.1848
25869,703-004-5393,7324.596
2587,703-004-5387,8216.004
25870,703-004-5387,1427.4258
25871,703-004-5396,4946.773
25872,703-004-5380,8001.7837
25873,703-004-5397,7387.724
25874,703-004-5385,7869.8687
25875,703-004-5380,4700.444
25876,703-004-5390,819.6479
25877,703-004-5386,9276.662
25878,703-004-5399,7908.6216
25879,703-004-5396,9563.398
2588,703-004-5382,2727.881
25880,703-004-5384,4872.129
25881,703-004-5399,5990.777
25882,703-004-5398,2043.9589
25883,703-004-5390,4560.862
25884,703-004-5385,750.8355
25885,703-004-5391,4791.6616
25886,703-004-5396,6352.5967
25887,703-004-5399,403.89716
25888,703-004-5382,2511.2468
25889,703-004-5398,9301.592
2589,703-004-5380,7824.1987
25890,703-004-5392,5832.385
25891,703-004-5386,8736.606
25892,703-004-5388,164.83844
25893,703-004-5382,7147.7954
25894,703-004-5390,8826.007
25895,703-004-5387,3404.7407
25896,703-004-5393,8322.266
25897,703-004-5394,2262.8875
25898,703-004-5393,8040.875
25899,703-004-5397,3669.2822
259,703-004-5380,7124.964
2590,703-004-5396,9953.885
25900,703-004-5395,854.60425
25901,703-004-5399,1792.5054
25902,207-008-2398,6496.911
25903,703-004-5387,6355.0293
25904,703-004-5396,6960.336
25905,703-004-5394,4993.545
25906,703-004-5391,2256.316
25907,703-004-5397,6578.1284
25908,703-004-5391,1427.8662
25909,703-004-5381,5995.9863
2591,703-004-5390,8831.327
25910,703-004-5389,1541.9954
25911,703-004-5389,7538.1685
25912,703-004-5397,5849.813
25913,703-004-5398,4719.677
25914,703-004-5399,101.30107
25915,703-004-5394,2366.3384
25916,207-008-2399,3997.5525
25917,703-004-5389,6379.351
25918,703-004-5399,5432.0513
25919,703-004-5389,4333.682
2592,703-004-5382,5994.088
25920,703-004-5390,6958.1694
25921,703-004-5395,5457.6035
25922,703-004-5395,18.40651
25923,207-008-2398,1702.1812
25924,703-004-5399,7692.6196
25925,703-004-5393,9996.882
25926,703-004-5389,9999.299
25927,703-004-5390,941.5436
25928,703-004-5386,5790.049
25929,703-004-5391,2849.6062
2593,703-004-5386,3205.6868
25930,703-004-5391,5236.779
25931,207-008-2399,4650.6035
25932,703-004-5396,2318.8079
25933,703-004-5384,3852.1558
25934,703-004-5388,7405.366
25935,703-004-5382,702.25714
25936,703-004-5380,8455.174
25937,207-008-2399,5007.4277
25938,703-004-5385,8977.085
25939,703-004-5396,8409.36
2594,703-004-5381,8212.53
25940,703-004-5382,7868.0254
25941,703-004-5396,3517.9866
25942,703-004-5399,3171.7092
25943,703-004-5387,2094.8267
25944,703-004-5391,5679.0464
25945,703-004-5391,260.84662
25946,207-008-2399,1731.9972
25947,703-004-5392,307.2274
25948,703-004-5381,4605.7646
25949,703-004-5387,7978.0894
2595,703-004-5385,1718.573
25950,703-004-5382,1979.599
25951,703-004-5390,5810.3896
25952,703-004-5394,1822.8394
25953,703-004-5395,9134.381
25954,703-004-5388,4859.419
25955,703-004-5389,345.06677
25956,703-004-5393,5873.013
25957,703-004-5398,1602.1472
25958,703-004-5397,414.49844
25959,207-008-2399,8611.84
2596,703-004-5390,8907.818
25960,207-008-2399,8703.334
25961,703-004-5381,1322.8494
25962,703-004-5382,183.99
25963,207-008-2399,5704.2217
25964,703-004-5385,8796.186
25965,703-004-5380,8474.871
25966,703-004-5392,1832.1729
25967,703-004-5398,1746.5741
25968,703-004-5389,6482.3877
25969,703-004-5382,4078.3079
2597,703-004-5380,4550.012
25970,703-004-5393,1714.8721
25971,703-004-5388,1691.6263
25972,703-004-5396,1390.6598
26198,703-004-5381,2044.0769
26199,703-004-5396,8030.3604
262,703-004-5381,1465.2837
2620,703-004-5388,8524.29
26200,703-004-5394,8836.393
26201,703-004-5394,782.6477
26202,703-004-5395,7984.7456
26203,703-004-5380,4444.3066
26204,207-008-2398,3330.4453
26205,703-004-5399,9635.018
26206,703-004-5380,7366.4004
26207,703-004-5390,5295.769
26208,703-004-5382,7883.5166
26209,703-004-5388,5019.7495
2621,703-004-5384,5003.5083
26210,703-004-5394,4030.6418
26211,703-004-5392,8102.168
26212,703-004-5396,853.3883
26213,703-004-5389,4400.662
26214,703-004-5383,6996.2207
26215,703-004-5391,355.3456
26216,703-004-5386,3886.9023
26217,703-004-5380,1107.0442
26218,703-004-5398,8723.549
26219,703-004-5396,94.992516
2622,703-004-5384,9890.839
26220,703-004-5390,6088.6235
26221,703-004-5381,1865.2571
26222,207-008-2399,1791.5458
26223,703-004-5395,9623.911
26224,703-004-5391,5638.5083
26225,703-004-5396,3811.1055
26226,703-004-5384,9814.651
26227,703-004-5388,1067.3833
26228,703-004-5395,4011.2192
26229,703-004-5396,3390.491
2623,703-004-5382,1814.4727
26230,703-004-5399,2031.4998
26231,207-008-2399,7708.6104
26232,703-004-5386,6021.1094
26233,703-004-5399,3571.3518
26234,703-004-5390,3390.1626
26235,703-004-5391,7472.806
26236,703-004-5392,9464.007
26237,703-004-5385,7855.786
26238,703-004-5386,4840.653
26239,703-004-5394,8877.369
2624,207-008-2399,8129.698
26240,703-004-5391,4654.917
26241,703-004-5385,476.67383
26242,703-004-5392,9296.792
26243,703-004-5387,2689.9202
26244,703-004-5398,9442.708
26245,703-004-5398,9455.167
26246,703-004-5391,1644.0505
26247,703-004-5394,8208.86
26248,703-004-5399,7371.734
26249,703-004-5385,7301.355
2625,703-004-5389,2306.7952
26250,703-004-5391,2014.9672
26251,703-004-5393,5726.4355
26252,703-004-5388,9176.06
26253,703-004-5390,7472.2676
26254,703-004-5388,9278.696
26255,703-004-5382,1458.4082
26256,703-004-5390,7174.431
26257,703-004-5395,7200.382
26258,703-004-5393,8777.446
26259,703-004-5399,554.8173
2626,703-004-5387,9599.773
26260,703-004-5384,1836.2546
26261,703-004-5398,9346.8125
26262,703-004-5381,7424.0317
26263,703-004-5392,9118.998
26264,703-004-5399,7458.0054
26265,207-008-2399,1085.3529
26266,207-008-2399,311.85626
26267,703-004-5380,7664.688
26268,703-004-5384,5968.522
26269,703-004-5399,1911.1503
2627,703-004-5384,7575.208
26270,703-004-5398,5867.367
26271,703-004-5390,4179.9355
26272,703-004-5395,7608.73
26273,703-004-5393,7661.9375
26274,703-004-5382,3617.639
26275,703-004-5392,45.752525
26276,207-008-2398,7006.5503
26277,703-004-5396,7744.2783
26278,703-004-5384,8253.936
26279,703-004-5394,2872.1772
2628,703-004-5394,1356.8181
26280,703-004-5388,2594.5747
26281,703-004-5389,4692.7256
26282,703-004-5399,1712.8557
26283,703-004-5393,3641.6184
26284,703-004-5386,9581.845
26285,703-004-5385,2097.4512
26286,703-004-5395,1460.6964
26287,703-004-5387,5694.879
26288,207-008-2399,9743.848
26289,703-004-5398,375.1558
2629,703-004-5397,1320.3478
26290,703-004-5397,3175.2354
26291,703-004-5393,8617.417
26292,703-004-5399,8793.848
26293,703-004-5392,5999.9424
26294,703-004-5396,2384.6138
26295,703-004-5394,6676.965
26296,703-004-5384,2803.5986
26297,703-004-5387,6654.103
26298,703-004-5390,3602.1685
26299,703-004-5394,4416.7153
263,703-004-5388,695.04974
2630,703-004-5380,6535.2505
26300,703-004-5394,8523.551
26301,207-008-2399,7828.2007
26302,703-004-5383,2549.5696
26303,703-004-5393,2273.4111
26304,703-004-5398,1423.7058
26305,703-004-5391,216.0871
26306,703-004-5382,8727.343
26307,703-004-5381,3753.6414
26308,703-004-5392,2251.4707
26309,703-004-5380,5214.93
2631,703-004-5394,3092.6443
26310,703-004-5394,9448.039
26311,703-004-5387,6058.9346
26312,207-008-2399,2415.9485
26313,703-004-5388,6965.0312
26314,703-004-5382,2182.256
26315,703-004-5381,17.376541
26316,207-008-2398,3051.2314
26317,703-004-5383,3098.2607
26318,703-004-5393,2710.436
26319,703-004-5380,5329.5303
2632,703-004-5387,8249.932
26320,703-004-5387,9789.087
26321,207-008-2398,7765.7773
26322,207-008-2398,974.375
26323,703-004-5398,8933.788
26324,703-004-5398,2287.405
26325,703-004-5385,1064.3822
26326,703-004-5380,4590.615
26327,703-004-5398,7348.3413
26328,703-004-5387,3010.5627
26329,703-004-5396,4189.768
2633,207-008-2398,3863.492
26330,703-004-5381,6774.254
26331,703-004-5381,8932.62
26332,703-004-5381,2192.203
26333,703-004-5380,3361.6257
26334,703-004-5399,2331.2473
26335,703-004-5384,9209.745
26336,703-004-5388,570.7389
26337,703-004-5396,1079.6946
26338,207-008-2399,2673.9485
26339,703-004-5399,5356.8267
2634,703-004-5382,2850.6816
26340,703-004-5393,9726.34
26341,703-004-5393,3365.069
26342,703-004-5385,7138.7954
26343,703-004-5382,1095.5482
26344,703-004-5384,7017.5713
26345,703-004-5380,5886.511
26346,703-004-5389,2960.5574
26347,703-004-5398,3722.3398
26348,703-004-5397,6057.4546
26349,703-004-5382,4329.0566
2635,207-008-2399,2288.2812
26350,703-004-5390,1897.853
26351,703-004-5380,1819.9015
26352,703-004-5399,4590.741
26353,703-004-5393,2820.3027
26354,703-004-5385,1973.8698
26355,703-004-5394,2389.7588
26356,703-004-5380,877.92755
26357,703-004-5388,692.3574
26358,703-004-5380,7734.9014
26359,703-004-5390,1133.8252
2636,703-004-5387,171.76271
26360,703-004-5393,8691.294
26361,703-004-5389,2020.6666
26362,703-004-5395,3813.4712
26363,703-004-5395,4420.183
26364,207-008-2398,5687.5864
26365,703-004-5383,1266.709
26366,703-004-5393,7468.647
26367,703-004-5380,6985.2407
26368,703-004-5399,6718.9336
26369,703-004-5390,4457.309
2637,703-004-5387,6951.0483
26370,703-004-5395,8874.727
26371,703-004-5383,6636.5635
26372,703-004-5390,4545.595
26373,207-008-2399,8939.546
26374,703-004-5390,2267.3477
26375,703-004-5385,67.44921
26376,703-004-5383,6934.5244
26377,703-004-5389,2590.3933
26378,703-004-5389,126.99008
26379,703-004-5380,3600.4644
2638,703-004-5388,5475.042
26380,703-004-5381,6499.971
26381,703-004-5386,638.5529
26382,703-004-5393,9537.876
26383,703-004-5384,1384.247
26384,703-004-5390,2892.0896
26385,207-008-2399,3387.4165
26386,703-004-5381,3400.554
26387,703-004-5385,4315.9893
26388,703-004-5393,6242.3076
26389,703-004-5382,9891.137
2639,703-004-5380,3243.3044
